1.000000000000000000e+00,4.160285399999999754e+03,6.875599999999999490e-01,3.723099999999999743e-01,4.034400000000000208e-01,3.114299999999999846e-01,6.668899999999999828e-01,1.138600000000000056e+00,3.157200000000000006e+00,4.472800000000000331e+00,3.237999999999999989e+00,2.182799999999999851e+00,2.653000000000000025e+00,2.581599999999999895e+00,2.410400000000000098e+00,2.315799999999999859e+00
2.000000000000000000e+00,4.160287400000000162e+03,6.897699999999999942e-01,3.990199999999999858e-01,4.502900000000000236e-01,3.680399999999999783e-01,7.672099999999999476e-01,1.191400000000000015e+00,3.154199999999999893e+00,4.468700000000000117e+00,3.229299999999999837e+00,2.179300000000000015e+00,2.660800000000000054e+00,2.574899999999999967e+00,2.404500000000000082e+00,2.325099999999999945e+00
3.000000000000000000e+00,4.160303399999999783e+03,6.143999999999999462e-01,2.892299999999999871e-01,3.374500000000000277e-01,2.912899999999999934e-01,6.564299999999999580e-01,1.125299999999999967e+00,3.162799999999999834e+00,4.471799999999999997e+00,3.252299999999999969e+00,2.207100000000000062e+00,2.657599999999999962e+00,2.584400000000000031e+00,2.407599999999999962e+00,2.334000000000000075e+00
4.000000000000000000e+00,4.160328400000000329e+03,6.195100000000000051e-01,3.564499999999999891e-01,4.177899999999999947e-01,3.329500000000000237e-01,6.135599999999999943e-01,1.031700000000000061e+00,3.147899999999999920e+00,4.476899999999999658e+00,3.229099999999999859e+00,2.174500000000000099e+00,2.655899999999999928e+00,2.580799999999999983e+00,2.415799999999999947e+00,2.323399999999999910e+00
5.000000000000000000e+00,4.160353399999999965e+03,6.654400000000000315e-01,3.287499999999999867e-01,3.684200000000000252e-01,2.862500000000000044e-01,6.417800000000000171e-01,1.116800000000000015e+00,3.163800000000000168e+00,4.469199999999999839e+00,3.258700000000000152e+00,2.215399999999999814e+00,2.659899999999999931e+00,2.580499999999999794e+00,2.411799999999999944e+00,2.312899999999999956e+00
6.000000000000000000e+00,4.160378399999999601e+03,6.244699999999999696e-01,3.294400000000000106e-01,4.055799999999999961e-01,3.366899999999999893e-01,6.362200000000000077e-01,1.084799999999999986e+00,3.163400000000000212e+00,4.471099999999999852e+00,3.256499999999999950e+00,2.214999999999999858e+00,2.648000000000000131e+00,2.581799999999999873e+00,2.408500000000000085e+00,2.315399999999999903e+00
7.000000000000000000e+00,4.160403400000000147e+03,6.621599999999999708e-01,3.193699999999999872e-01,3.622400000000000064e-01,2.875499999999999723e-01,6.255300000000000304e-01,1.094100000000000072e+00,3.150700000000000056e+00,4.472400000000000375e+00,3.229900000000000215e+00,2.172299999999999898e+00,2.659800000000000164e+00,2.587400000000000144e+00,2.423999999999999932e+00,2.328699999999999992e+00
8.000000000000000000e+00,4.160428399999999783e+03,6.354499999999999593e-01,3.294400000000000106e-01,4.055799999999999961e-01,3.308099999999999929e-01,6.239299999999999846e-01,1.043500000000000094e+00,3.157700000000000173e+00,4.469800000000000217e+00,3.252299999999999969e+00,2.216600000000000126e+00,2.647800000000000153e+00,2.576600000000000001e+00,2.429499999999999993e+00,2.332199999999999829e+00
9.000000000000000000e+00,4.160453400000000329e+03,6.850399999999999823e-01,3.399699999999999944e-01,3.993200000000000083e-01,3.408800000000000163e-01,6.636800000000000477e-01,1.098899999999999988e+00,3.158300000000000107e+00,4.472999999999999865e+00,3.252200000000000202e+00,2.219399999999999817e+00,2.641799999999999926e+00,2.576799999999999979e+00,2.424999999999999822e+00,2.326900000000000190e+00
1.000000000000000000e+01,4.160478299999999763e+03,5.965399999999999592e-01,2.803800000000000181e-01,3.414200000000000013e-01,2.998399999999999954e-01,5.807499999999999885e-01,1.050899999999999945e+00,3.152899999999999814e+00,4.473499999999999588e+00,3.228000000000000203e+00,2.178300000000000125e+00,2.663699999999999957e+00,2.574699999999999989e+00,2.418499999999999872e+00,2.326000000000000068e+00
1.100000000000000000e+01,4.160503300000000309e+03,7.180800000000000516e-01,3.343200000000000061e-01,3.776599999999999957e-01,3.109000000000000097e-01,6.124100000000000099e-01,1.106200000000000072e+00,3.160299999999999887e+00,4.472800000000000331e+00,3.256099999999999994e+00,2.217299999999999827e+00,2.656000000000000139e+00,2.573399999999999910e+00,2.427700000000000191e+00,2.330700000000000216e+00
1.200000000000000000e+01,4.160528299999999945e+03,5.196399999999999908e-01,2.723700000000000010e-01,3.389699999999999935e-01,2.800799999999999956e-01,5.041499999999999870e-01,9.519999999999999574e-01,3.159499999999999975e+00,4.456599999999999895e+00,3.262300000000000200e+00,2.225000000000000089e+00,2.662399999999999878e+00,2.584200000000000053e+00,2.444199999999999928e+00,2.333099999999999952e+00
1.300000000000000000e+01,4.160553299999999581e+03,6.046300000000000008e-01,3.034999999999999920e-01,3.929900000000000060e-01,3.506500000000000172e-01,5.847900000000000320e-01,1.050000000000000044e+00,3.148200000000000109e+00,4.471300000000000274e+00,3.229499999999999815e+00,2.175800000000000178e+00,2.644499999999999851e+00,2.572200000000000042e+00,2.420799999999999841e+00,2.328899999999999970e+00
1.400000000000000000e+01,4.160578300000000127e+03,6.742899999999999450e-01,3.105200000000000182e-01,3.705600000000000005e-01,3.024299999999999766e-01,5.811300000000000354e-01,1.089900000000000091e+00,3.159699999999999953e+00,4.471300000000000274e+00,3.256200000000000205e+00,2.221099999999999852e+00,2.651800000000000157e+00,2.579400000000000137e+00,2.432300000000000129e+00,2.323700000000000099e+00
1.500000000000000000e+01,4.160603299999999763e+03,6.609300000000000175e-01,3.229500000000000148e-01,3.948200000000000043e-01,3.274500000000000188e-01,5.740399999999999947e-01,1.070699999999999985e+00,3.159100000000000019e+00,4.472800000000000331e+00,3.265800000000000036e+00,2.232400000000000162e+00,2.658300000000000107e+00,2.569300000000000139e+00,2.424900000000000055e+00,2.328300000000000036e+00
1.600000000000000000e+01,4.160628300000000309e+03,6.906099999999999461e-01,3.311899999999999844e-01,4.000099999999999767e-01,3.190600000000000103e-01,5.152900000000000258e-01,1.025500000000000078e+00,3.149599999999999955e+00,4.470900000000000318e+00,3.233900000000000219e+00,2.177500000000000213e+00,2.646500000000000075e+00,2.578599999999999781e+00,2.439999999999999947e+00,2.322700000000000209e+00
1.700000000000000000e+01,4.160653299999999945e+03,7.353199999999999736e-01,3.104399999999999937e-01,3.566699999999999871e-01,2.877799999999999803e-01,5.382500000000000062e-01,1.105299999999999949e+00,3.157799999999999940e+00,4.465799999999999770e+00,3.254500000000000171e+00,2.221499999999999808e+00,2.660800000000000054e+00,2.570300000000000029e+00,2.433300000000000018e+00,2.319900000000000073e+00
1.800000000000000000e+01,4.160678299999999581e+03,7.045000000000000151e-01,3.331799999999999762e-01,4.050400000000000111e-01,3.360699999999999799e-01,5.551099999999999923e-01,1.076500000000000012e+00,3.159600000000000186e+00,4.469800000000000217e+00,3.266599999999999948e+00,2.236600000000000144e+00,2.644699999999999829e+00,2.580999999999999961e+00,2.442400000000000126e+00,2.325000000000000178e+00
1.900000000000000000e+01,4.160703300000000127e+03,7.624800000000000466e-01,3.555300000000000127e-01,4.245800000000000129e-01,3.200500000000000012e-01,5.313099999999999490e-01,1.083900000000000086e+00,3.147600000000000176e+00,4.467800000000000438e+00,3.229099999999999859e+00,2.173700000000000188e+00,2.657900000000000151e+00,2.579600000000000115e+00,2.443700000000000205e+00,2.321299999999999919e+00
2.000000000000000000e+01,4.160728299999999763e+03,7.305899999999999617e-01,3.440099999999999825e-01,4.112999999999999989e-01,3.419499999999999762e-01,5.617499999999999716e-01,1.100600000000000023e+00,3.155699999999999950e+00,4.466800000000000104e+00,3.242599999999999927e+00,2.218599999999999905e+00,2.653999999999999915e+00,2.577900000000000080e+00,2.445399999999999796e+00,2.327900000000000080e+00
