1.000000000000000000e+00,5.245744300000000294e+03,3.771200000000000108e-01,3.352399999999999824e-01,6.742899999999999450e-01,9.246100000000000430e-01,7.383699999999999708e-01,3.753699999999999815e-01,3.124800000000000022e+00,4.468799999999999883e+00,3.231599999999999806e+00,2.246700000000000141e+00,2.698599999999999888e+00,2.648200000000000109e+00,2.404199999999999893e+00,2.322200000000000042e+00
2.000000000000000000e+00,5.245753300000000309e+03,2.728999999999999759e-01,2.528400000000000092e-01,6.094399999999999817e-01,8.989700000000000468e-01,7.207500000000000018e-01,3.355400000000000049e-01,3.133999999999999897e+00,4.465399999999999814e+00,3.249600000000000044e+00,2.256499999999999950e+00,2.699500000000000011e+00,2.646700000000000053e+00,2.406200000000000117e+00,2.323300000000000143e+00
3.000000000000000000e+00,5.245778299999999945e+03,2.983899999999999886e-01,3.125000000000000000e-01,6.700099999999999945e-01,9.373500000000000165e-01,6.989300000000000512e-01,3.138000000000000234e-01,3.132299999999999862e+00,4.471000000000000085e+00,3.238999999999999879e+00,2.231500000000000039e+00,2.701299999999999812e+00,2.642300000000000093e+00,2.393600000000000172e+00,2.320199999999999818e+00
4.000000000000000000e+00,5.245803299999999581e+03,3.491199999999999859e-01,3.047199999999999909e-01,6.330900000000000416e-01,8.920299999999999896e-01,6.927499999999999769e-01,3.013600000000000168e-01,3.141000000000000014e+00,4.471599999999999575e+00,3.261000000000000121e+00,2.292899999999999938e+00,2.693900000000000183e+00,2.637300000000000200e+00,2.394600000000000062e+00,2.320800000000000196e+00
5.000000000000000000e+00,5.245828300000000127e+03,3.313400000000000234e-01,2.950999999999999734e-01,6.330900000000000416e-01,9.156800000000000495e-01,7.138799999999999590e-01,3.006699999999999928e-01,3.131299999999999972e+00,4.475900000000000212e+00,3.242799999999999905e+00,2.253299999999999859e+00,2.704200000000000159e+00,2.655699999999999950e+00,2.402499999999999858e+00,2.328199999999999825e+00
6.000000000000000000e+00,5.245853299999999763e+03,2.453599999999999948e-01,2.638199999999999990e-01,5.917400000000000437e-01,9.152200000000000335e-01,7.685100000000000264e-01,3.686499999999999777e-01,3.139100000000000001e+00,4.467900000000000205e+00,3.238700000000000134e+00,2.225299999999999834e+00,2.688499999999999890e+00,2.644800000000000040e+00,2.393800000000000150e+00,2.322099999999999831e+00
7.000000000000000000e+00,5.245878300000000309e+03,2.642800000000000149e-01,2.835099999999999842e-01,5.935700000000000420e-01,9.004199999999999982e-01,7.440200000000000147e-01,3.546900000000000053e-01,3.148699999999999832e+00,4.471099999999999852e+00,3.263300000000000090e+00,2.294000000000000039e+00,2.695699999999999985e+00,2.636899999999999800e+00,2.395300000000000207e+00,2.324300000000000033e+00
8.000000000000000000e+00,5.245903299999999945e+03,2.766399999999999970e-01,2.242300000000000126e-01,4.908000000000000140e-01,8.403000000000000469e-01,7.592799999999999550e-01,4.093899999999999761e-01,3.138399999999999856e+00,4.461599999999999788e+00,3.250199999999999978e+00,2.253400000000000070e+00,2.693700000000000205e+00,2.641399999999999970e+00,2.392999999999999794e+00,2.325699999999999878e+00
9.000000000000000000e+00,5.245928200000000288e+03,3.120399999999999840e-01,3.015900000000000247e-01,6.094399999999999817e-01,9.224700000000000122e-01,7.532499999999999751e-01,3.466799999999999882e-01,3.132600000000000051e+00,4.468300000000000161e+00,3.233499999999999819e+00,2.218199999999999950e+00,2.698599999999999888e+00,2.644400000000000084e+00,2.394899999999999807e+00,2.326600000000000001e+00
1.000000000000000000e+01,5.245953199999999924e+03,2.502400000000000180e-01,2.798499999999999877e-01,5.812100000000000044e-01,9.143799999999999706e-01,7.664499999999999647e-01,3.022799999999999931e-01,3.140899999999999803e+00,4.477699999999999569e+00,3.262599999999999945e+00,2.282900000000000151e+00,2.692499999999999893e+00,2.641099999999999781e+00,2.387199999999999989e+00,2.334900000000000198e+00
1.100000000000000000e+01,5.245978199999999561e+03,3.541599999999999748e-01,3.619399999999999840e-01,6.222499999999999698e-01,9.042400000000000437e-01,7.014500000000000179e-01,2.439900000000000124e-01,3.129799999999999915e+00,4.473600000000000243e+00,3.257400000000000073e+00,2.251900000000000013e+00,2.699500000000000011e+00,2.632400000000000073e+00,2.388500000000000068e+00,2.318099999999999827e+00
1.200000000000000000e+01,5.246003200000000106e+03,2.869399999999999729e-01,2.371199999999999974e-01,4.858399999999999941e-01,8.573899999999999855e-01,7.957499999999999574e-01,3.836800000000000210e-01,3.125700000000000145e+00,4.464000000000000412e+00,3.230799999999999894e+00,2.214300000000000157e+00,2.681299999999999795e+00,2.641399999999999970e+00,2.392700000000000049e+00,2.318599999999999994e+00
1.300000000000000000e+01,5.246028199999999742e+03,3.028899999999999926e-01,2.889300000000000201e-01,5.278800000000000159e-01,8.728000000000000203e-01,7.955200000000000049e-01,3.681200000000000028e-01,3.140600000000000058e+00,4.472199999999999953e+00,3.263199999999999878e+00,2.267799999999999816e+00,2.688400000000000123e+00,2.645900000000000141e+00,2.394699999999999829e+00,2.330900000000000194e+00
1.400000000000000000e+01,5.246053200000000288e+03,3.220399999999999929e-01,2.908299999999999774e-01,5.349699999999999456e-01,9.083599999999999453e-01,8.357200000000000184e-01,3.656800000000000050e-01,3.133399999999999963e+00,4.467800000000000438e+00,3.252899999999999903e+00,2.259500000000000064e+00,2.696499999999999897e+00,2.638300000000000090e+00,2.390400000000000080e+00,2.323199999999999932e+00
1.500000000000000000e+01,5.246078199999999924e+03,2.767200000000000215e-01,2.896900000000000031e-01,5.307800000000000296e-01,9.347499999999999698e-01,8.842499999999999805e-01,3.749799999999999800e-01,3.126700000000000035e+00,4.470500000000000362e+00,3.225699999999999790e+00,2.209900000000000198e+00,2.688099999999999934e+00,2.631200000000000205e+00,2.377099999999999991e+00,2.330200000000000049e+00
